"[run number]","scenarios","n","rayon","Quarantaine","p-immuniser","p-symptomatiques","p-asymptomatiques","p-retablies","p-mort","[step]","count turtles with [state = 0]","count turtles with [state = 1]","count turtles with [state = 2]"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","241","173","1","5"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","135","209","1","84"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","242","172","1","6"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","136","209","0","81"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","105","385","3","112"
"33","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","77","536","7","101"
"36","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","7","949","7","37"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","243","172","0","7"
"35","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","35","697","12","157"
"34","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","54","544","4","119"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","137","209","0","76"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","244","172","0","7"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","106","383","2","109"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","138","209","0","71"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","245","172","0","7"
"32","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","78","754","2","30"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","246","172","0","7"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","139","209","0","68"
"33","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","78","532","4","103"
"34","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","55","539","5","119"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","107","379","4","105"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","247","171","1","7"
"35","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","36","679","18","159"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","140","208","1","64"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","248","168","3","7"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","141","207","1","64"
"36","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","8","939","10","43"
"33","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","79","529","3","100"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","108","376","3","103"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","249","168","0","10"
"34","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","56","534","5","118"
"32","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","79","752","2","30"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","142","205","2","64"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","250","168","0","10"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","143","204","1","64"
"35","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","37","660","19","172"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","109","370","6","102"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","251","168","0","10"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","144","204","0","60"
"34","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","57","525","9","117"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","252","168","0","9"
"33","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","80","525","4","101"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","253","167","1","8"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","110","360","10","103"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","145","203","1","55"
"32","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","80","752","0","30"
"36","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","9","933","6","52"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","254","166","1","8"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","146","203","0","53"
"34","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","58","520","5","118"
"35","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","38","646","14","179"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","111","348","12","109"
"33","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","81","524","1","101"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","255","166","0","9"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","147","202","1","51"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","256","166","0","9"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","148","201","1","49"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","257","165","1","8"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","112","344","4","113"
"34","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","59","515","5","116"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","149","200","1","50"
"32","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","81","751","1","29"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","258","165","0","9"
"33","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","82","523","1","93"
"35","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","39","633","13","185"
"36","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","10","926","7","57"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","150","200","0","46"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","259","165","0","8"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","113","343","1","111"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","260","165","0","7"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","151","199","1","42"
"34","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","60","512","3","115"
"33","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","83","520","3","87"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","261","165","0","7"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","114","340","3","106"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","152","199","0","43"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","262","165","0","7"
"32","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","82","749","2","28"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","153","197","2","41"
"35","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","40","616","17","191"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","263","165","0","6"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","115","336","4","105"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","154","196","1","36"
"34","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","61","508","4","110"
"36","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","11","915","11","61"
"33","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","84","519","1","86"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","264","165","0","6"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","155","196","0","37"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","265","165","0","5"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","116","329","7","107"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","156","195","1","36"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","266","165","0","5"
"34","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","62","504","4","110"
"32","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","83","749","0","30"
"35","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","41","604","12","198"
"33","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","85","518","1","82"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","267","165","0","5"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","117","324","5","109"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","157","193","2","37"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","268","165","0","5"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","158","190","3","36"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","269","165","0","5"
"36","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","12","897","18","69"
"34","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","63","499","5","108"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","118","320","4","108"
"33","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","86","515","3","79"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","270","165","0","5"
"35","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","42","589","15","206"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","159","187","3","38"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","271","165","0","5"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","119","315","5","106"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","272","165","0","5"
"34","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","64","497","2","107"
"32","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","84","748","1","29"
"33","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","87","515","0","76"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","273","165","0","4"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","160","183","4","39"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","274","165","0","4"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","161","181","2","41"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","120","313","2","100"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","275","165","0","4"
"34","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","65","494","3","103"
"35","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","43","578","11","212"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","162","178","3","42"
"33","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","88","512","3","72"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","276","165","0","3"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","163","176","2","44"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","277","164","1","3"
"36","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","13","887","10","83"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","121","308","5","95"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","164","176","0","42"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","278","164","0","4"
"34","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","66","490","4","100"
"32","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","85","745","3","28"
"33","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","89","511","1","70"
"35","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","44","566","12","218"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","279","164","0","3"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","165","176","0","38"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","122","304","4","99"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","280","164","0","2"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","166","176","0","37"
"34","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","67","484","6","100"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","281","163","1","1"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","167","176","0","37"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","123","304","0","95"
"36","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","14","883","4","90"
"33","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","90","511","0","65"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","282","163","0","2"
"35","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","45","555","11","220"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","168","175","1","36"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","283","163","0","2"
"32","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","86","742","3","31"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","124","302","2","90"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","169","175","0","35"
"34","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","68","476","8","102"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","284","163","0","2"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","170","175","0","34"
"33","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","91","510","1","61"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","285","163","0","2"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","125","302","0","89"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","171","174","1","32"
"35","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","46","541","14","225"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","286","163","0","2"
"34","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","69","464","12","105"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","172","174","0","31"
"36","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","15","877","6","91"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","287","163","0","2"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","126","300","2","83"
"32","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","87","740","2","32"
"30","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","173","173","1","30"
"33","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","92","508","2","58"
"29","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","288","163","0","2"
"31","pop-sans-asymptomatique","1000","4","non","0","1","1","0.03","0.02","127","299","1","81"
